"SourceFile","SourceLine","Provider","ProviderVariable","ProviderBindNameExpression","ProviderSourceLine","ProviderAttribution","RegistrationApi","BoundFunctionVariable","ArgumentCount","DeclarationExpression","LiteralDeclaration","CppTargetExpression","FluentTraits","HasNativeForm","NativeFormSource","EffectiveNativeFormMethods","EffectiveNativeCallableDisplays","NativeFormMethods","NativeFormArgumentCounts","NativeCallableDisplayExpressions","NativeCallableLiteralDisplays","NativeHeaderExpressions","NativeLiteralHeaders","ImplicitNativeFormMacro","ImplicitNativeFormMethod","ImplicitNativeCallableDisplay","ImplicitNativeTrivial","HasExternalDescriptor","ExternalDescriptorSource","ExternalDescriptorSourceLines","ExternalDescriptorHelpers","ExternalDescriptorLinkages","ExternalDescriptorSymbols","ExternalDescriptorIncludes","ExternalDescriptorOwningModules","HasCompileOut","CompileOutMethods","SourceEvidenceDisposition","SourceEvidenceReason","RequiredInstalledAuthority","JoinStatus"
"Binds/Bind_BlueprintType.cpp","2827","BlueprintType.ReflectionBindings","Bind_BlueprintType_ReflectionBindings","TEXT(""BlueprintType.ReflectionBindings"")","1067","lexical-preceding-provider","Method","","2","""T handle_only Get() const""","T handle_only Get() const","&FAngelscriptBlueprintTypeBinds::GetObjectPtrObject",";","False","","","","","","","","","","","","","","False","","","","","","","","False","","bridge-or-unsupported-review","no-external-descriptor-or-native-form","installed-callable-kind-scalar-abi-routing-lifetime-and-current-caller-validation","source-callsite-awaiting-installed-provenance"
"Binds/Bind_BlueprintType.cpp","2838","BlueprintType.ReflectionBindings","Bind_BlueprintType_ReflectionBindings","TEXT(""BlueprintType.ReflectionBindings"")","1067","lexical-preceding-provider","Constructor","","2","""void f()""","void f()","FUNC_TRIVIAL(FAngelscriptSubclassOfHelpers::Construct)",";","True","implicit-macro","NativeFunction","FAngelscriptSubclassOfHelpers::Construct","","","","","","","FUNC_TRIVIAL","NativeFunction","FAngelscriptSubclassOfHelpers::Construct","true","False","","","","","","","","False","","bridge-candidate","native-form-without-external-descriptor","installed-scalar-abi-routing-lifetime-and-current-caller-validation","source-callsite-awaiting-installed-provenance"
"Binds/Bind_BlueprintType.cpp","2841","BlueprintType.ReflectionBindings","Bind_BlueprintType_ReflectionBindings","TEXT(""BlueprintType.ReflectionBindings"")","1067","lexical-preceding-provider","Constructor","","2","""void f(const TSubclassOf<T>& Other)""","void f(const TSubclassOf<T>& Other)","FUNC_TRIVIAL(FAngelscriptSubclassOfHelpers::CopyConstruct)",";","True","implicit-macro","NativeFunction","FAngelscriptSubclassOfHelpers::CopyConstruct","","","","","","","FUNC_TRIVIAL","NativeFunction","FAngelscriptSubclassOfHelpers::CopyConstruct","true","False","","","","","","","","False","","bridge-candidate","native-form-without-external-descriptor","installed-scalar-abi-routing-lifetime-and-current-caller-validation","source-callsite-awaiting-installed-provenance"
"Binds/Bind_BlueprintType.cpp","2844","BlueprintType.ReflectionBindings","Bind_BlueprintType_ReflectionBindings","TEXT(""BlueprintType.ReflectionBindings"")","1067","lexical-preceding-provider","Method","","2","""TSubclassOf<T>& opAssign(const TSubclassOf<T>& Other)""","TSubclassOf<T>& opAssign(const TSubclassOf<T>& Other)","FUNC_TRIVIAL(FAngelscriptSubclassOfHelpers::Assign)",";","True","implicit-macro","NativeFunction","FAngelscriptSubclassOfHelpers::Assign","","","","","","","FUNC_TRIVIAL","NativeFunction","FAngelscriptSubclassOfHelpers::Assign","true","False","","","","","","","","False","","bridge-candidate","native-form-without-external-descriptor","installed-scalar-abi-routing-lifetime-and-current-caller-validation","source-callsite-awaiting-installed-provenance"
"Binds/Bind_BlueprintType.cpp","2855","BlueprintType.ReflectionBindings","Bind_BlueprintType_ReflectionBindings","TEXT(""BlueprintType.ReflectionBindings"")","1067","lexical-preceding-provider","Method","","2","""UClass opImplConv() const""","UClass opImplConv() const","FUNC_TRIVIAL(FAngelscriptSubclassOfHelpers::GetClass)",";","True","implicit-macro","NativeFunction","FAngelscriptSubclassOfHelpers::GetClass","","","","","","","FUNC_TRIVIAL","NativeFunction","FAngelscriptSubclassOfHelpers::GetClass","true","False","","","","","","","","False","","bridge-candidate","native-form-without-external-descriptor","installed-scalar-abi-routing-lifetime-and-current-caller-validation","source-callsite-awaiting-installed-provenance"
"Binds/Bind_BlueprintType.cpp","2858","BlueprintType.ReflectionBindings","Bind_BlueprintType_ReflectionBindings","TEXT(""BlueprintType.ReflectionBindings"")","1067","lexical-preceding-provider","Method","","2","""UObject opImplConv() const""","UObject opImplConv() const","FUNC_TRIVIAL(FAngelscriptSubclassOfHelpers::GetClass)",";","True","implicit-macro","NativeFunction","FAngelscriptSubclassOfHelpers::GetClass","","","","","","","FUNC_TRIVIAL","NativeFunction","FAngelscriptSubclassOfHelpers::GetClass","true","False","","","","","","","","False","","bridge-candidate","native-form-without-external-descriptor","installed-scalar-abi-routing-lifetime-and-current-caller-validation","source-callsite-awaiting-installed-provenance"
"Binds/Bind_BlueprintType.cpp","2862","BlueprintType.ReflectionBindings","Bind_BlueprintType_ReflectionBindings","TEXT(""BlueprintType.ReflectionBindings"")","1067","lexical-preceding-provider","Method","","2","""void Set(UClass Class) const""","void Set(UClass Class) const","FUNC(FAngelscriptSubclassOfHelpers::SetClass)",".PassScriptObjectTypeAsFirstParam();","True","implicit-macro","NativeFunction","FAngelscriptSubclassOfHelpers::SetClass","","","","","","","FUNC","NativeFunction","FAngelscriptSubclassOfHelpers::SetClass","false","False","","","","","","","","False","","bridge-candidate","native-form-without-external-descriptor","installed-scalar-abi-routing-lifetime-and-current-caller-validation","source-callsite-awaiting-installed-provenance"
"Binds/Bind_BlueprintType.cpp","2866","BlueprintType.ReflectionBindings","Bind_BlueprintType_ReflectionBindings","TEXT(""BlueprintType.ReflectionBindings"")","1067","lexical-preceding-provider","Method","","2","""void opAssign(UClass Class)""","void opAssign(UClass Class)","FUNC(FAngelscriptSubclassOfHelpers::SetClass)",".PassScriptObjectTypeAsFirstParam();","True","implicit-macro","NativeFunction","FAngelscriptSubclassOfHelpers::SetClass","","","","","","","FUNC","NativeFunction","FAngelscriptSubclassOfHelpers::SetClass","false","False","","","","","","","","False","","bridge-candidate","native-form-without-external-descriptor","installed-scalar-abi-routing-lifetime-and-current-caller-validation","source-callsite-awaiting-installed-provenance"
"Binds/Bind_BlueprintType.cpp","2871","BlueprintType.ReflectionBindings","Bind_BlueprintType_ReflectionBindings","TEXT(""BlueprintType.ReflectionBindings"")","1067","lexical-preceding-provider","Method","","2","""bool opEquals(const TSubclassOf<T>& Other) const""","bool opEquals(const TSubclassOf<T>& Other) const","FUNC_TRIVIAL(FAngelscriptSubclassOfHelpers::OpEquals)",";","True","implicit-macro","NativeFunction","FAngelscriptSubclassOfHelpers::OpEquals","","","","","","","FUNC_TRIVIAL","NativeFunction","FAngelscriptSubclassOfHelpers::OpEquals","true","False","","","","","","","","False","","bridge-candidate","native-form-without-external-descriptor","installed-scalar-abi-routing-lifetime-and-current-caller-validation","source-callsite-awaiting-installed-provenance"
"Binds/Bind_BlueprintType.cpp","2874","BlueprintType.ReflectionBindings","Bind_BlueprintType_ReflectionBindings","TEXT(""BlueprintType.ReflectionBindings"")","1067","lexical-preceding-provider","Method","","2","""bool opEquals(UClass Other) const""","bool opEquals(UClass Other) const","FUNC_TRIVIAL(FAngelscriptSubclassOfHelpers::OpEqualsClass)",";","True","implicit-macro","NativeFunction","FAngelscriptSubclassOfHelpers::OpEqualsClass","","","","","","","FUNC_TRIVIAL","NativeFunction","FAngelscriptSubclassOfHelpers::OpEqualsClass","true","False","","","","","","","","False","","bridge-candidate","native-form-without-external-descriptor","installed-scalar-abi-routing-lifetime-and-current-caller-validation","source-callsite-awaiting-installed-provenance"
"Binds/Bind_BlueprintType.cpp","2878","BlueprintType.ReflectionBindings","Bind_BlueprintType_ReflectionBindings","TEXT(""BlueprintType.ReflectionBindings"")","1067","lexical-preceding-provider","Method","","2","""UClass Get() const""","UClass Get() const","FUNC_TRIVIAL(FAngelscriptSubclassOfHelpers::GetClass)",";","True","implicit-macro","NativeFunction","FAngelscriptSubclassOfHelpers::GetClass","","","","","","","FUNC_TRIVIAL","NativeFunction","FAngelscriptSubclassOfHelpers::GetClass","true","False","","","","","","","","False","","bridge-candidate","native-form-without-external-descriptor","installed-scalar-abi-routing-lifetime-and-current-caller-validation","source-callsite-awaiting-installed-provenance"
"Binds/Bind_BlueprintType.cpp","2881","BlueprintType.ReflectionBindings","Bind_BlueprintType_ReflectionBindings","TEXT(""BlueprintType.ReflectionBindings"")","1067","lexical-preceding-provider","Method","","2","""bool IsValid() const""","bool IsValid() const","FUNC_TRIVIAL(FAngelscriptSubclassOfHelpers::IsValid)",";","True","implicit-macro","NativeFunction","FAngelscriptSubclassOfHelpers::IsValid","","","","","","","FUNC_TRIVIAL","NativeFunction","FAngelscriptSubclassOfHelpers::IsValid","true","False","","","","","","","","False","","bridge-candidate","native-form-without-external-descriptor","installed-scalar-abi-routing-lifetime-and-current-caller-validation","source-callsite-awaiting-installed-provenance"
"Binds/Bind_BlueprintType.cpp","2884","BlueprintType.ReflectionBindings","Bind_BlueprintType_ReflectionBindings","TEXT(""BlueprintType.ReflectionBindings"")","1067","lexical-preceding-provider","Method","","2","""bool IsChildOf(UClass Other) const""","bool IsChildOf(UClass Other) const","FUNC_TRIVIAL(FAngelscriptSubclassOfHelpers::IsChildOf)",";","True","implicit-macro","NativeFunction","FAngelscriptSubclassOfHelpers::IsChildOf","","","","","","","FUNC_TRIVIAL","NativeFunction","FAngelscriptSubclassOfHelpers::IsChildOf","true","False","","","","","","","","False","","bridge-candidate","native-form-without-external-descriptor","installed-scalar-abi-routing-lifetime-and-current-caller-validation","source-callsite-awaiting-installed-provenance"
"Binds/Bind_BlueprintType.cpp","2887","BlueprintType.ReflectionBindings","Bind_BlueprintType_ReflectionBindings","TEXT(""BlueprintType.ReflectionBindings"")","1067","lexical-preceding-provider","Method","","2","""T handle_only GetDefaultObject() const""","T handle_only GetDefaultObject() const","FUNC_TRIVIAL(FAngelscriptSubclassOfHelpers::GetDefaultObject)",";","True","implicit-macro","NativeFunction","FAngelscriptSubclassOfHelpers::GetDefaultObject","","","","","","","FUNC_TRIVIAL","NativeFunction","FAngelscriptSubclassOfHelpers::GetDefaultObject","true","False","","","","","","","","False","","bridge-candidate","native-form-without-external-descriptor","installed-scalar-abi-routing-lifetime-and-current-caller-validation","source-callsite-awaiting-installed-provenance"
"Binds/Bind_BlueprintType.cpp","2898","BlueprintType.ReflectionBindings","Bind_BlueprintType_ReflectionBindings","TEXT(""BlueprintType.ReflectionBindings"")","1067","lexical-preceding-provider","Constructor","","2","""void f()""","void f()","&FAngelscriptBlueprintTypeBinds::ConstructWeakObjectPtr",";","False","","","","","","","","","","","","","","False","","","","","","","","False","","bridge-or-unsupported-review","no-external-descriptor-or-native-form","installed-callable-kind-scalar-abi-routing-lifetime-and-current-caller-validation","source-callsite-awaiting-installed-provenance"
"Binds/Bind_BlueprintType.cpp","2901","BlueprintType.ReflectionBindings","Bind_BlueprintType_ReflectionBindings","TEXT(""BlueprintType.ReflectionBindings"")","1067","lexical-preceding-provider","Constructor","","2","""void f(const TWeakObjectPtr<T>& Other)""","void f(const TWeakObjectPtr<T>& Other)","&FAngelscriptBlueprintTypeBinds::CopyConstructWeakObjectPtr",";","False","","","","","","","","","","","","","","False","","","","","","","","False","","bridge-or-unsupported-review","no-external-descriptor-or-native-form","installed-callable-kind-scalar-abi-routing-lifetime-and-current-caller-validation","source-callsite-awaiting-installed-provenance"
"Binds/Bind_BlueprintType.cpp","2904","BlueprintType.ReflectionBindings","Bind_BlueprintType_ReflectionBindings","TEXT(""BlueprintType.ReflectionBindings"")","1067","lexical-preceding-provider","Method","","2","""TWeakObjectPtr<T>& opAssign(const TWeakObjectPtr<T>& Other)""","TWeakObjectPtr<T>& opAssign(const TWeakObjectPtr<T>& Other)","&FAngelscriptBlueprintTypeBinds::AssignWeakObjectPtr",";","False","","","","","","","","","","","","","","False","","","","","","","","False","","bridge-or-unsupported-review","no-external-descriptor-or-native-form","installed-callable-kind-scalar-abi-routing-lifetime-and-current-caller-validation","source-callsite-awaiting-installed-provenance"
"Binds/Bind_BlueprintType.cpp","2914","BlueprintType.ReflectionBindings","Bind_BlueprintType_ReflectionBindings","TEXT(""BlueprintType.ReflectionBindings"")","1067","lexical-preceding-provider","Method","","2","""T handle_only opImplConv() const""","T handle_only opImplConv() const","&FAngelscriptBlueprintTypeBinds::ConvertWeakObjectPtrToObject",";","False","","","","","","","","","","","","","","False","","","","","","","","False","","bridge-or-unsupported-review","no-external-descriptor-or-native-form","installed-callable-kind-scalar-abi-routing-lifetime-and-current-caller-validation","source-callsite-awaiting-installed-provenance"
"Binds/Bind_BlueprintType.cpp","2918","BlueprintType.ReflectionBindings","Bind_BlueprintType_ReflectionBindings","TEXT(""BlueprintType.ReflectionBindings"")","1067","lexical-preceding-provider","Method","","2","""bool opEquals(const TWeakObjectPtr<T>& Other) const""","bool opEquals(const TWeakObjectPtr<T>& Other) const","&FAngelscriptBlueprintTypeBinds::WeakObjectPtrsEqual",";","False","","","","","","","","","","","","","","False","","","","","","","","False","","bridge-or-unsupported-review","no-external-descriptor-or-native-form","installed-callable-kind-scalar-abi-routing-lifetime-and-current-caller-validation","source-callsite-awaiting-installed-provenance"
"Binds/Bind_BlueprintType.cpp","2922","BlueprintType.ReflectionBindings","Bind_BlueprintType_ReflectionBindings","TEXT(""BlueprintType.ReflectionBindings"")","1067","lexical-preceding-provider","Method","","2","""bool opEquals(const T handle_only Other) const""","bool opEquals(const T handle_only Other) const","&FAngelscriptBlueprintTypeBinds::WeakObjectPtrEqualsObject",";","False","","","","","","","","","","","","","","False","","","","","","","","False","","bridge-or-unsupported-review","no-external-descriptor-or-native-form","installed-callable-kind-scalar-abi-routing-lifetime-and-current-caller-validation","source-callsite-awaiting-installed-provenance"
"Binds/Bind_BlueprintType.cpp","2926","BlueprintType.ReflectionBindings","Bind_BlueprintType_ReflectionBindings","TEXT(""BlueprintType.ReflectionBindings"")","1067","lexical-preceding-provider","Method","","2","""TWeakObjectPtr<T>& opAssign(T handle_only Other)""","TWeakObjectPtr<T>& opAssign(T handle_only Other)","&FAngelscriptBlueprintTypeBinds::AssignObjectToWeakObjectPtr",";","False","","","","","","","","","","","","","","False","","","","","","","","False","","bridge-or-unsupported-review","no-external-descriptor-or-native-form","installed-callable-kind-scalar-abi-routing-lifetime-and-current-caller-validation","source-callsite-awaiting-installed-provenance"
"Binds/Bind_BlueprintType.cpp","2930","BlueprintType.ReflectionBindings","Bind_BlueprintType_ReflectionBindings","TEXT(""BlueprintType.ReflectionBindings"")","1067","lexical-preceding-provider","Method","","2","""T handle_only Get() const""","T handle_only Get() const","&FAngelscriptBlueprintTypeBinds::GetWeakObjectPtrObject",";","False","","","","","","","","","","","","","","False","","","","","","","","False","","bridge-or-unsupported-review","no-external-descriptor-or-native-form","installed-callable-kind-scalar-abi-routing-lifetime-and-current-caller-validation","source-callsite-awaiting-installed-provenance"
"Binds/Bind_BlueprintType.cpp","2934","BlueprintType.ReflectionBindings","Bind_BlueprintType_ReflectionBindings","TEXT(""BlueprintType.ReflectionBindings"")","1067","lexical-preceding-provider","Method","","2","""bool IsValid() const""","bool IsValid() const","&FAngelscriptBlueprintTypeBinds::IsWeakObjectPtrValid",";","False","","","","","","","","","","","","","","False","","","","","","","","False","","bridge-or-unsupported-review","no-external-descriptor-or-native-form","installed-callable-kind-scalar-abi-routing-lifetime-and-current-caller-validation","source-callsite-awaiting-installed-provenance"
"Binds/Bind_BlueprintType.cpp","2938","BlueprintType.ReflectionBindings","Bind_BlueprintType_ReflectionBindings","TEXT(""BlueprintType.ReflectionBindings"")","1067","lexical-preceding-provider","Method","","2","""bool IsStale() const""","bool IsStale() const","&FAngelscriptBlueprintTypeBinds::IsWeakObjectPtrStale",";","False","","","","","","","","","","","","","","False","","","","","","","","False","","bridge-or-unsupported-review","no-external-descriptor-or-native-form","installed-callable-kind-scalar-abi-routing-lifetime-and-current-caller-validation","source-callsite-awaiting-installed-provenance"
"Binds/Bind_BlueprintType.cpp","2942","BlueprintType.ReflectionBindings","Bind_BlueprintType_ReflectionBindings","TEXT(""BlueprintType.ReflectionBindings"")","1067","lexical-preceding-provider","Method","","2","""bool IsExplicitlyNull() const""","bool IsExplicitlyNull() const","&FAngelscriptBlueprintTypeBinds::IsWeakObjectPtrExplicitlyNull",";","False","","","","","","","","","","","","","","False","","","","","","","","False","","bridge-or-unsupported-review","no-external-descriptor-or-native-form","installed-callable-kind-scalar-abi-routing-lifetime-and-current-caller-validation","source-callsite-awaiting-installed-provenance"
"Binds/Bind_Console.cpp","64","Console.Types","Bind_ConsoleTypes","TEXT(""Console.Types"")","47","lexical-preceding-provider","Constructor","","2","""void f(const FString& Name, int DefaultValue, const FString& Help = \""\"")""","void f(const FString& Name, int DefaultValue, const FString& Help = \""\"")","&FAngelscriptConsoleBinds::ConstructIntVariable",".NoDiscard();","False","","","","","","","","","","","","","","False","","","","","","","","False","","bridge-or-unsupported-review","no-external-descriptor-or-native-form","installed-callable-kind-scalar-abi-routing-lifetime-and-current-caller-validation","source-callsite-awaiting-installed-provenance"
"Binds/Bind_Console.cpp","69","Console.Types","Bind_ConsoleTypes","TEXT(""Console.Types"")","47","lexical-preceding-provider","Constructor","","2","""void f(const FString& Name, bool DefaultValue, const FString& Help = \""\"")""","void f(const FString& Name, bool DefaultValue, const FString& Help = \""\"")","&FAngelscriptConsoleBinds::ConstructBoolVariable",".NoDiscard();","False","","","","","","","","","","","","","","False","","","","","","","","False","","bridge-or-unsupported-review","no-external-descriptor-or-native-form","installed-callable-kind-scalar-abi-routing-lifetime-and-current-caller-validation","source-callsite-awaiting-installed-provenance"
"Binds/Bind_Console.cpp","74","Console.Types","Bind_ConsoleTypes","TEXT(""Console.Types"")","47","lexical-preceding-provider","Constructor","","2","""void f(const FString& Name, float32 DefaultValue, const FString& Help = \""\"")""","void f(const FString& Name, float32 DefaultValue, const FString& Help = \""\"")","&FAngelscriptConsoleBinds::ConstructFloatVariable",".NoDiscard();","False","","","","","","","","","","","","","","False","","","","","","","","False","","bridge-or-unsupported-review","no-external-descriptor-or-native-form","installed-callable-kind-scalar-abi-routing-lifetime-and-current-caller-validation","source-callsite-awaiting-installed-provenance"
"Binds/Bind_Console.cpp","79","Console.Types","Bind_ConsoleTypes","TEXT(""Console.Types"")","47","lexical-preceding-provider","Constructor","","2","""void f(const FString& Name, const FString& DefaultValue, const FString& Help = \""\"")""","void f(const FString& Name, const FString& DefaultValue, const FString& Help = \""\"")","&FAngelscriptConsoleBinds::ConstructStringVariable",".NoDiscard();","False","","","","","","","","","","","","","","False","","","","","","","","False","","bridge-or-unsupported-review","no-external-descriptor-or-native-form","installed-callable-kind-scalar-abi-routing-lifetime-and-current-caller-validation","source-callsite-awaiting-installed-provenance"
"Binds/Bind_Console.cpp","84","Console.Types","Bind_ConsoleTypes","TEXT(""Console.Types"")","47","lexical-preceding-provider","Destructor","","2","""void f()""","void f()","&FAngelscriptConsoleBinds::DestructVariable",";","False","","","","","","","","","","","","","","False","","","","","","","","False","","bridge-or-unsupported-review","no-external-descriptor-or-native-form","installed-callable-kind-scalar-abi-routing-lifetime-and-current-caller-validation","source-callsite-awaiting-installed-provenance"
"Binds/Bind_Console.cpp","85","Console.Types","Bind_ConsoleTypes","TEXT(""Console.Types"")","47","lexical-preceding-provider","Method","","2","""bool GetBool() const""","bool GetBool() const","&FScriptConsoleVariable<bool>::GetBool",";","False","","","","","","","","","","","","","","False","","","","","","","","False","","bridge-or-unsupported-review","no-external-descriptor-or-native-form","installed-callable-kind-scalar-abi-routing-lifetime-and-current-caller-validation","source-callsite-awaiting-installed-provenance"
"Binds/Bind_Console.cpp","86","Console.Types","Bind_ConsoleTypes","TEXT(""Console.Types"")","47","lexical-preceding-provider","Method","","2","""float32 GetFloat() const""","float32 GetFloat() const","&FScriptConsoleVariable<float>::GetFloat",";","False","","","","","","","","","","","","","","False","","","","","","","","False","","bridge-or-unsupported-review","no-external-descriptor-or-native-form","installed-callable-kind-scalar-abi-routing-lifetime-and-current-caller-validation","source-callsite-awaiting-installed-provenance"
"Binds/Bind_Console.cpp","87","Console.Types","Bind_ConsoleTypes","TEXT(""Console.Types"")","47","lexical-preceding-provider","Method","","2","""int GetInt() const""","int GetInt() const","&FScriptConsoleVariable<int>::GetInt",";","False","","","","","","","","","","","","","","False","","","","","","","","False","","bridge-or-unsupported-review","no-external-descriptor-or-native-form","installed-callable-kind-scalar-abi-routing-lifetime-and-current-caller-validation","source-callsite-awaiting-installed-provenance"
"Binds/Bind_Console.cpp","88","Console.Types","Bind_ConsoleTypes","TEXT(""Console.Types"")","47","lexical-preceding-provider","Method","","2","""FString GetString() const""","FString GetString() const","&FScriptConsoleVariable<FString>::GetString",";","False","","","","","","","","","","","","","","False","","","","","","","","False","","bridge-or-unsupported-review","no-external-descriptor-or-native-form","installed-callable-kind-scalar-abi-routing-lifetime-and-current-caller-validation","source-callsite-awaiting-installed-provenance"
"Binds/Bind_Console.cpp","89","Console.Types","Bind_ConsoleTypes","TEXT(""Console.Types"")","47","lexical-preceding-provider","Method","","2","""void SetBool(bool InValue) const""","void SetBool(bool InValue) const","&FScriptConsoleVariable<bool>::SetBool",";","False","","","","","","","","","","","","","","False","","","","","","","","False","","bridge-or-unsupported-review","no-external-descriptor-or-native-form","installed-callable-kind-scalar-abi-routing-lifetime-and-current-caller-validation","source-callsite-awaiting-installed-provenance"
"Binds/Bind_Console.cpp","90","Console.Types","Bind_ConsoleTypes","TEXT(""Console.Types"")","47","lexical-preceding-provider","Method","","2","""void SetFloat(float32 InValue) const""","void SetFloat(float32 InValue) const","&FScriptConsoleVariable<float>::SetFloat",";","False","","","","","","","","","","","","","","False","","","","","","","","False","","bridge-or-unsupported-review","no-external-descriptor-or-native-form","installed-callable-kind-scalar-abi-routing-lifetime-and-current-caller-validation","source-callsite-awaiting-installed-provenance"
"Binds/Bind_Console.cpp","91","Console.Types","Bind_ConsoleTypes","TEXT(""Console.Types"")","47","lexical-preceding-provider","Method","","2","""void SetInt(int InValue) const""","void SetInt(int InValue) const","&FScriptConsoleVariable<int32>::SetInt",";","False","","","","","","","","","","","","","","False","","","","","","","","False","","bridge-or-unsupported-review","no-external-descriptor-or-native-form","installed-callable-kind-scalar-abi-routing-lifetime-and-current-caller-validation","source-callsite-awaiting-installed-provenance"
"Binds/Bind_Console.cpp","92","Console.Types","Bind_ConsoleTypes","TEXT(""Console.Types"")","47","lexical-preceding-provider","Method","","2","""void SetString(const FString& InValue) const""","void SetString(const FString& InValue) const","&FScriptConsoleVariable<FString>::SetString",";","False","","","","","","","","","","","","","","False","","","","","","","","False","","bridge-or-unsupported-review","no-external-descriptor-or-native-form","installed-callable-kind-scalar-abi-routing-lifetime-and-current-caller-validation","source-callsite-awaiting-installed-provenance"
"Binds/Bind_Console.cpp","102","Console.Types","Bind_ConsoleTypes","TEXT(""Console.Types"")","47","lexical-preceding-provider","Constructor","","2","""void f(const FString& Name, const FName& FunctionName)""","void f(const FString& Name, const FName& FunctionName)","&FAngelscriptConsoleBinds::ConstructCommand",".NoDiscard();","False","","","","","","","","","","","","","","False","","","","","","","","False","","bridge-or-unsupported-review","no-external-descriptor-or-native-form","installed-callable-kind-scalar-abi-routing-lifetime-and-current-caller-validation","source-callsite-awaiting-installed-provenance"
"Binds/Bind_Console.cpp","106","Console.Types","Bind_ConsoleTypes","TEXT(""Console.Types"")","47","lexical-preceding-provider","Destructor","","2","""void f()""","void f()","&FAngelscriptConsoleBinds::DestructCommand",";","False","","","","","","","","","","","","","","False","","","","","","","","False","","bridge-or-unsupported-review","no-external-descriptor-or-native-form","installed-callable-kind-scalar-abi-routing-lifetime-and-current-caller-validation","source-callsite-awaiting-installed-provenance"
"Binds/Bind_CoreGlobals.cpp","74","CoreGlobals","Bind_CoreGlobals","TEXT(""CoreGlobals"")","68","lexical-preceding-provider","BindGlobalFunctionForTarget","IsRunningCommandletFunction","2","""bool IsRunningCommandlet() no_discard""","bool IsRunningCommandlet() no_discard","&IsRunningCommandlet",".NativeFunction(""IsRunningCommandlet"", true);","True","explicit-fluent","NativeFunction","IsRunningCommandlet","NativeFunction","2","""IsRunningCommandlet""","IsRunningCommandlet","","","","","","","True","reviewed-helper","79","AttachReviewedHeaderInlineScalarCall","HeaderInline","IsRunningCommandlet","CoreGlobals.h","Core","False","","direct-descriptor-candidate","explicit-reviewed-external-descriptor","installed-descriptor-scalar-abi-routing-and-lifetime-validation","source-callsite-awaiting-installed-provenance"
"Binds/Bind_CoreGlobals.cpp","85","CoreGlobals","Bind_CoreGlobals","TEXT(""CoreGlobals"")","68","lexical-preceding-provider","BindGlobalFunctionForTarget","","2","""bool IsRunningCookCommandlet() no_discard""","bool IsRunningCookCommandlet() no_discard","&IsRunningCookCommandlet",".NativeFunction(""IsRunningCookCommandlet"", true);","True","explicit-fluent","NativeFunction","IsRunningCookCommandlet","NativeFunction","2","""IsRunningCookCommandlet""","IsRunningCookCommandlet","","","","","","","False","","","","","","","","False","","bridge-candidate","native-form-without-external-descriptor","installed-scalar-abi-routing-lifetime-and-current-caller-validation","source-callsite-awaiting-installed-provenance"
"Binds/Bind_CoreGlobals.cpp","87","CoreGlobals","Bind_CoreGlobals","TEXT(""CoreGlobals"")","68","lexical-preceding-provider","BindGlobalFunctionForTarget","","2","""bool IsRunningDLCCookCommandlet() no_discard""","bool IsRunningDLCCookCommandlet() no_discard","&IsRunningDLCCookCommandlet",".NativeFunction(""IsRunningDLCCookCommandlet"", true);","True","explicit-fluent","NativeFunction","IsRunningDLCCookCommandlet","NativeFunction","2","""IsRunningDLCCookCommandlet""","IsRunningDLCCookCommandlet","","","","","","","False","","","","","","","","False","","bridge-candidate","native-form-without-external-descriptor","installed-scalar-abi-routing-lifetime-and-current-caller-validation","source-callsite-awaiting-installed-provenance"
"Binds/Bind_CoreGlobals.cpp","89","CoreGlobals","Bind_CoreGlobals","TEXT(""CoreGlobals"")","68","lexical-preceding-provider","BindGlobalFunctionForTarget","","2","""UClass GetRunningCommandletClass() no_discard""","UClass GetRunningCommandletClass() no_discard","&GetRunningCommandletClass",".NativeFunction(""GetRunningCommandletClass"", true);","True","explicit-fluent","NativeFunction","GetRunningCommandletClass","NativeFunction","2","""GetRunningCommandletClass""","GetRunningCommandletClass","","","","","","","False","","","","","","","","False","","bridge-candidate","native-form-without-external-descriptor","installed-scalar-abi-routing-lifetime-and-current-caller-validation","source-callsite-awaiting-installed-provenance"
"Binds/Bind_Debugging.cpp","51","Debugging.Manual","Bind_Debugging","TEXT(""Debugging.Manual"")","41","lexical-preceding-provider","BindGlobalFunctionForTarget","","2","""void DebugBreak()""","void DebugBreak()","&FAngelscriptDebuggingBinds::DebugBreak",";","False","","","","","","","","","","","","","","False","","","","","","","","False","","bridge-or-unsupported-review","no-external-descriptor-or-native-form","installed-callable-kind-scalar-abi-routing-lifetime-and-current-caller-validation","source-callsite-awaiting-installed-provenance"
"Binds/Bind_Debugging.cpp","52","Debugging.Manual","Bind_Debugging","TEXT(""Debugging.Manual"")","41","lexical-preceding-provider","BindGlobalFunctionForTarget","","2","""bool ensure(bool Condition)""","bool ensure(bool Condition)","&FAngelscriptDebuggingBinds::Ensure",".CompileOutAsEnsure();","False","","","","","","","","","","","","","","False","","","","","","","","True","CompileOutAsEnsure","compile-out-rule-review","source-compile-out-rule-does-not-prove-target-profile-rewrite","target-profile-compile-out-selection-and-non-rewritten-call-disposition","source-callsite-awaiting-installed-provenance"
